date,SPY,QQQ,GLD,TIP,BIL
2020-04-29,273.3439,212.5488,161.73,103.2673,81.4694
2020-04-30,270.7989,212.4615,158.8,102.4984,81.4872
2020-05-01,263.6299,206.4732,159.78,102.4966,81.4732
2020-05-04,264.3571,208.8802,160.34,102.5983,81.4732
2020-05-05,266.7996,211.2483,161.02,102.7168,81.4732
2020-05-06,264.991,212.5488,158.95,102.2171,81.4821
2020-05-07,268.1886,215.2858,161.39,102.8608,81.4732
2020-05-08,272.6261,218.2362,160.42,102.8269,81.4732
2020-05-11,272.6821,220.187,159.42,102.4712,81.4821
2020-05-12,267.2471,215.5769,160.04,102.5644,81.4821
2020-05-13,262.5206,212.8788,161.58,102.6575,81.4821
2020-05-14,265.6622,215.2955,163.01,102.7761,81.491
2020-05-15,266.8835,216.693,163.93,102.954,81.4732
2020-05-18,275.0127,220.7305,162.69,102.9455,81.4732
2020-05-19,272.188,220.1773,164.26,102.8269,81.4732
2020-05-20,276.8119,224.5739,164.65,103.1319,81.4732
2020-05-21,274.9008,222.1281,162.25,103.0218,81.4821
2020-05-22,275.4229,222.8948,163.21,103.081,81.4732
2020-05-25,275.4229,222.8948,163.21,103.081,81.4732
2020-05-26,278.8162,222.2931,160.89,102.6999,81.4821
2020-05-27,282.9647,223.5063,161.18,102.8015,81.4732
2020-05-28,282.4427,223.2151,161.72,103.1234,81.4732
2020-05-29,283.7012,226.4858,162.91,103.1658,81.4732
2020-06-01,284.8479,227.1652,163.66,103.2928,81.4821
2020-06-02,287.2064,228.689,162.6,103.0641,81.4821
2020-06-03,291.0287,229.7177,159.6,102.7253,81.4821
2020-06-04,290.2642,228.1066,161.28,102.3357,81.4821
2020-06-05,297.7035,232.6294,158.01,102.3272,81.4643
2020-06-08,301.302,234.4346,159.72,102.5474,81.4732
2020-06-09,299.0553,236.133,161.26,102.6491,81.4732
2020-06-10,297.3866,238.967,163.57,103.4368,81.4821
2020-06-11,280.2426,227.1264,162.39,103.4707,81.4643
2020-06-12,283.5987,228.9316,162.62,103.1912,81.4821
2020-06-15,286.2462,231.717,162.33,103.2335,81.4821
2020-06-16,291.7558,235.6963,162.25,103.1827,81.4821
2020-06-17,290.5439,236.4436,162.56,103.1149,81.4821
2020-06-18,290.6558,237.0841,162.24,103.5808,81.4732
2020-06-19,289.0022,237.0453,164.03,103.7841,81.4732
2020-06-22,290.8562,239.8834,165.09,104.0466,81.4732
2020-06-23,292.1952,241.9251,166.48,104.1059,81.4732
2020-06-24,284.7417,236.9376,165.9,103.9619,81.4732
2020-06-25,287.7943,239.1932,165.8,104.0551,81.4821
2020-06-26,280.9587,233.5446,166.54,104.233,81.4732
2020-06-29,285.0881,236.0918,166.63,104.3516,81.4732
2020-06-30,288.74,240.7195,167.37,104.1822,81.4732
2020-07-01,290.7626,243.5292,166.62,104.2499,81.4732
2020-07-02,292.3638,245.182,166.98,104.5379,81.4821
2020-07-03,292.3638,245.182,166.98,104.5379,81.4821
2020-07-06,296.8771,251.2097,167.98,104.7412,81.4732
2020-07-07,293.8151,249.4792,169.04,104.7666,81.4732
2020-07-08,296.0624,252.7652,170.09,104.5803,81.4732
2020-07-09,294.377,254.8944,169.63,104.8513,81.4732
2020-07-10,297.3827,256.6346,169.19,104.7412,81.4821
2020-07-13,294.8077,251.3555,169.4,104.9699,81.4821
2020-07-14,298.6281,253.1347,170.19,104.9868,81.4821
2020-07-15,301.3717,253.65,170.34,104.9275,81.4821
2020-07-16,300.3791,251.9194,168.73,105.1393,81.4732
2020-07-17,301.2499,252.2111,170.12,105.3341,81.4821
2020-07-20,303.6845,259.3666,170.94,105.4781,81.4821
2020-07-21,304.3306,256.6638,173,105.7152,81.4821
2020-07-22,306.0629,257.568,175.63,105.7152,81.4732
2020-07-23,302.411,250.8403,177.18,105.7661,81.4821
2020-07-24,300.4634,248.4583,178.7,105.7407,81.4732
2020-07-27,302.6545,252.8916,182.23,105.7407,81.4732
2020-07-28,300.7349,249.6736,183.75,105.9355,81.4821
2020-07-29,304.4336,252.5514,185.13,106.1811,81.4821
2020-07-30,303.3474,253.8736,183.76,106.2912,81.4732
2020-07-31,305.7445,258.4041,185.43,106.6046,81.4821
2020-08-03,307.8701,261.8943,185.64,106.7486,81.4732
2020-08-04,309.0593,262.8665,189.59,106.9858,81.4821
2020-08-05,310.9789,263.5179,191.35,107.0366,81.4732
2020-08-06,313.0576,267.0081,193.89,107.1552,81.4732
2020-08-07,313.2823,263.9262,190.81,106.8672,81.4821
2020-08-10,314.2187,262.7985,190.15,106.7401,81.4821
2020-08-11,311.625,257.8207,179.94,106.503,81.4732
2020-08-12,315.9697,264.3054,179.1,106.5707,81.4732
2020-08-13,315.3985,264.9082,183.33,106.2997,81.4821
2020-08-14,315.4079,264.5971,182.54,106.1218,81.4732
2020-08-17,316.4098,267.6692,186.5,106.3505,81.4732
2020-08-18,317.0934,270.2456,188.18,106.8248,81.4821
2020-08-19,315.7731,268.4276,182.24,106.503,81.4821
2020-08-20,316.7563,272.1511,183.5,106.4013,81.4821
2020-08-21,317.8799,274.0372,182.03,106.7655,81.4821
2020-08-24,321.101,275.7483,181,106.9773,81.4821
2020-08-25,322.2247,277.9164,181.22,106.9434,81.4732
2020-08-26,325.4552,283.8468,183.36,107.1552,81.4732
2020-08-27,326.1668,282.9621,181.24,106.7317,81.4732
2020-08-28,328.2737,284.401,184.39,107.0705,81.4821
2020-08-31,327.0845,286.6857,184.83,107.5533,81.4821
2020-09-01,330.1651,291.5856,185.05,107.6125,81.4821
2020-09-02,334.9406,294.3467,182.62,107.6549,81.4821
2020-09-03,323.4139,279.4233,181.14,107.2822,81.4732
2020-09-04,320.7733,275.6997,181.64,106.9519,81.4821
2020-09-07,320.7733,275.6997,181.64,106.9519,81.4821
2020-09-08,312.0089,262.4485,181.29,107.0535,81.4821
2020-09-09,318.1702,270.1581,183.05,107.1128,81.4732
2020-09-10,312.6456,264.7721,182.46,107.206,81.4732
2020-09-11,312.8048,262.9346,182.45,107.1467,81.4643
2020-09-14,316.9248,267.5137,183.89,107.0789,81.4821
2020-09-15,318.526,271.3053,183.45,107.1552,81.4643
2020-09-16,317.2619,266.979,183.97,107.1552,81.4821
2020-09-17,314.4715,262.8082,182.96,107.2145,81.4821
2020-09-18,310.8658,259.4541,183.2,107.1213,81.4643
2020-09-21,307.406,260.4537,179.52,106.9265,81.4643
2020-09-22,310.5367,265.2926,178.65,106.9604,81.4643
2020-09-23,303.335,257.1921,174.79,106.8502,81.4643
2020-09-24,304.1436,258.3896,175.44,106.9265,81.4732
2020-09-25,309.0606,264.3969,174.94,107.0705,81.4643
2020-09-28,314.194,269.8881,176.7,107.2907,81.4732
2020-09-29,312.4828,268.6711,178.19,107.4686,81.4732
2020-09-30,314.8521,270.5112,177.12,107.1467,81.4643
2020-10-01,316.8734,274.8049,178.7,107.1275,81.4643
2020-10-02,313.8649,267.0744,178.54,107.1445,81.4643
2020-10-05,319.4307,272.7701,179.41,106.8215,81.4643
2020-10-06,314.8897,267.9019,177.3,106.8385,81.4732
2020-10-07,320.3708,272.5364,177.22,106.83,81.4643
2020-10-08,323.2101,273.9871,177.85,107.2549,81.4643
2020-10-09,326.0964,278.1737,181.08,107.2889,81.4643
2020-10-12,331.3426,286.761,180.56,107.3569,81.4732
2020-10-13,329.1802,286.7513,177.72,107.3569,81.4643
2020-10-14,327.1118,284.3562,178.27,107.3569,81.4643
2020-10-15,326.7076,282.4479,178.92,107.3229,81.4643
2020-10-16,326.5101,280.8998,178.3,107.3654,81.4732
2020-10-19,321.546,276.314,178.39,107.1105,81.4732
2020-10-20,322.8341,276.9079,179.25,107.017,81.4643
2020-10-21,322.223,276.6937,180.6,106.983,81.4643
2020-10-22,323.9905,276.684,178.83,106.8215,81.4732
2020-10-23,325.0905,277.2292,178.64,106.949,81.4732
2020-10-26,319.0828,273.0719,178.55,107.034,81.4732
2020-10-27,317.9828,275.2041,179.02,107.2464,81.4643
2020-10-28,307.1145,264.4748,176.13,107.1105,81.4643
2020-10-29,310.2359,269.0995,175.4,106.7451,81.4732
2020-10-30,307.0017,262.2744,176.2,106.4221,81.4732
2020-11-02,310.4427,262.8586,177.91,106.8112,81.4732
2020-11-03,315.9239,267.4054,178.92,106.726,81.4732
2020-11-04,322.9845,279.342,178.82,106.9049,81.4643
2020-11-05,329.2836,286.6247,182.93,106.9901,81.4732
2020-11-06,329.2084,286.8389,183.19,106.5045,81.4643
2020-11-09,333.3451,280.9777,175.08,106.1978,81.4732
2020-11-10,332.8562,275.9441,175.66,106.3,81.4643
2020-11-11,335.3289,282.1168,174.9,106.4874,81.4643
2020-11-12,332.0759,280.7927,175.96,106.7856,81.4643
2020-11-13,336.6733,283.256,177.16,106.7771,81.4732
2020-11-16,340.8759,285.4661,177.15,106.6323,81.4732
2020-11-17,339.0425,284.5606,176.5,106.8112,81.4732
2020-11-18,334.9622,282.4576,175.49,106.8453,81.4732
2020-11-19,336.3725,284.6677,175.16,106.956,81.4732
2020-11-20,334.0691,282.7205,175.69,107.1946,81.4732
2020-11-23,336.0716,282.7302,172.23,107.1094,81.4732
2020-11-24,341.487,286.7026,169.59,107.1435,81.4732
2020-11-25,340.9605,288.4648,169.51,107.3224,81.4643
2020-11-26,340.9605,288.4648,169.51,107.3224,81.4643
2020-11-27,341.91,291.1228,167.79,107.5865,81.4732
2020-11-30,340.3964,291.7167,166.67,107.7058,81.4643
2020-12-01,344.1194,295.4555,170.18,107.4612,81.4583
2020-12-02,344.8434,295.8352,171.46,107.5379,81.4672
2020-12-03,344.7493,296.2538,172.81,107.8364,81.4672
2020-12-04,347.7203,297.4611,172.32,107.6061,81.4761
2020-12-07,347.0057,299.1455,174.89,107.8876,81.4583
2020-12-08,348.0211,300.158,175.5,108.0667,81.4583
2020-12-09,344.8998,293.3622,172.5,107.9302,81.4583
2020-12-10,344.7869,294.5402,172.17,108.1776,81.4583
2020-12-11,344.3827,293.8879,172.49,108.169,81.4672
2020-12-14,342.8408,296.0202,171.54,108.169,81.4583
2020-12-15,347.4758,299.1844,173.94,108.3652,81.4583
2020-12-16,348.0211,300.8298,174.9,108.3567,81.4672
2020-12-17,349.9673,302.7966,176.74,108.419,81.4672
2020-12-18,348.5758,301.8814,176.44,108.3678,81.4672
2020-12-21,347.3295,301.318,175.88,108.3508,81.4672
2020-12-22,346.7441,302.1373,174.49,108.4531,81.4672
2020-12-23,347.0557,300.6157,175.65,108.5043,81.4583
2020-12-24,348.4059,301.9422,176.35,108.547,81.4672
2020-12-25,348.4059,301.9422,176.35,108.547,81.4672
2020-12-28,351.3989,304.9854,175.71,108.6237,81.4672
2020-12-29,350.7286,305.2585,176.35,108.5726,81.4672
2020-12-30,351.229,305.2683,177.7,108.6579,81.4583
2020-12-31,353.0135,306.0193,178.36,108.8882,81.4672
2021-01-01,353.0135,306.0193,178.36,108.8882,81.4672
2021-01-04,348.2076,301.6984,182.33,109.0076,81.4672
2021-01-05,350.6058,304.1856,182.87,108.9735,81.4583
2021-01-06,352.7019,299.9719,179.9,108.6493,81.4672
2021-01-07,357.9422,307.2288,179.48,108.5811,81.4672
2021-01-08,359.9816,311.1792,173.34,108.1546,81.4583
2021-01-11,357.555,306.6826,173,107.9243,81.4672
2021-01-12,357.6306,306.1949,174.12,108.0693,81.4583
2021-01-13,358.5937,308.2627,173.37,108.3081,81.4583
2021-01-14,357.3379,306.6143,173.28,108.3593,81.4672
2021-01-15,354.7319,304.1856,171.13,108.4787,81.4672
2021-01-18,354.7319,304.1856,171.13,108.4787,81.4672
2021-01-19,357.5173,308.6236,172.58,108.7346,81.4672
2021-01-20,362.4648,315.8025,175.39,108.8967,81.4672
2021-01-21,362.7953,318.3288,175.28,109.1611,81.4672
2021-01-22,361.5112,317.4119,173.9,108.9905,81.4583
2021-01-25,362.9369,320.0357,174.05,109.272,81.4672
2021-01-26,362.3704,320.5039,173.62,109.11,81.4583
2021-01-27,353.5139,311.5693,172.52,109.0758,81.4583
2021-01-28,356.5542,313.4128,172.68,109.2891,81.4672
2021-01-29,349.4161,306.8192,172.61,109.1782,81.4672
2021-02-01,355.2323,314.4857,174.23,108.9394,81.4672
2021-02-02,360.2554,319.6163,172.11,109.1014,81.4583
2021-02-03,360.5387,318.3483,171.85,109.0417,81.4583
2021-02-04,364.6365,322.1133,168.15,108.9649,81.4672
2021-02-05,366.0716,323.2057,169.81,108.9394,81.4672
2021-02-08,368.7154,325.3711,171.52,109.0417,81.4672
2021-02-09,368.4699,325.3028,172.08,109.1014,81.4672
2021-02-10,368.3094,324.5615,172.71,109.1953,81.4583
2021-02-11,368.9042,326.3465,171.21,109.0673,81.4672
2021-02-12,370.7265,328.1705,170.69,108.8882,81.4583
2021-02-15,370.7265,328.1705,170.69,108.8882,81.4583
2021-02-16,370.4055,327.2829,168.24,108.3593,81.4672
2021-02-17,370.4904,325.7125,166.33,108.3167,81.4672
2021-02-18,368.9136,324.2884,166.32,107.8645,81.4583
2021-02-19,368.2622,322.8741,167.01,107.4039,81.4672
2021-02-22,365.4296,314.5052,169.51,107.3954,81.4583
2021-02-23,365.8734,313.5689,169.12,107.421,81.4583
2021-02-24,369.905,316.1537,169,107.3357,81.4494
2021-02-25,360.9919,305.1317,165.82,106.022,81.4583
2021-02-26,359.1318,306.4095,161.81,107.3357,81.4583
2021-03-01,367.8373,315.6269,161.53,106.9774,81.4494
2021-03-02,364.9669,310.5647,162.41,107.4124,81.4494
2021-03-03,360.1327,301.552,160.62,107.1395,81.4583
2021-03-04,355.6761,296.6166,159.04,106.73,81.4583
2021-03-05,362.2193,301.0839,159.14,106.8409,81.4583
2021-03-08,360.4159,292.5589,157.49,106.2523,81.4494
2021-03-09,365.5618,304.0978,160.84,106.9177,81.4494
2021-03-10,367.8373,303.2297,161.66,107.4039,81.4494
2021-03-11,371.5668,310.2135,161.52,107.4977,81.4583
2021-03-12,372.0672,307.697,161.49,106.6533,81.4494
2021-03-15,374.2861,310.9841,162.2,106.9689,81.4494
2021-03-16,373.814,312.691,162.35,107.1907,81.4494
2021-03-17,375.0886,313.9785,163.51,107.0968,81.4583
2021-03-18,369.6312,304.3612,162.56,106.3376,81.4494
2021-03-19,368.9493,305.4341,163.24,106.5424,81.4494
2021-03-22,371.8954,311.1545,163,107.0542,81.4494
2021-03-23,368.9683,309.797,161.81,107.276,81.4583
2021-03-24,367.0926,304.5722,162.37,107.5575,81.4494
2021-03-25,369.1577,304.0448,161.78,107.4807,81.4494
2021-03-26,375.1067,308.6055,162.24,107.5063,81.4494
2021-03-29,374.9172,308.5176,160.31,107.2163,81.4494
2021-03-30,373.9226,306.9649,157.57,107.0286,81.4583
2021-03-31,375.4382,311.6623,159.96,107.0542,81.4494
2021-04-01,379.4926,316.975,161.98,107.3613,81.4583
2021-04-02,379.4926,316.975,161.98,107.3613,81.4583
2021-04-05,384.9395,323.3034,161.92,107.0535,81.4494
2021-04-06,384.7122,323.0787,163.22,107.1134,81.4405
2021-04-07,385.1574,323.86,162.76,107.1818,81.4405
2021-04-08,386.9857,327.2391,164.51,107.4212,81.4494
2021-04-09,389.7991,329.2216,163.27,107.1903,81.4405
2021-04-12,389.9412,328.7919,162.28,107.2074,81.4405
2021-04-13,391.0969,332.6299,163.43,107.6007,81.4405
2021-04-14,389.7612,328.6356,162.72,107.6007,81.4405
2021-04-15,393.9482,333.6163,165.35,108.1822,81.4494
2021-04-16,395.265,334.0069,166.35,108.148,81.4494
2021-04-19,393.323,330.9501,165.89,107.9599,81.4405
2021-04-20,390.4433,328.5379,166.48,108.0283,81.4405
2021-04-21,394.1377,331.3505,168.13,108.1309,81.4405
2021-04-22,390.538,327.3563,167.04,108.2591,81.4494
2021-04-23,394.7724,331.4775,166.4,108.3104,81.4494
2021-04-26,395.5965,333.6358,166.84,108.3703,81.4405
2021-04-27,395.5113,332.1904,166.42,108.3617,81.4494
2021-04-28,395.3976,331.0673,166.91,108.7038,81.4405
2021-04-29,397.9174,332.2588,166.22,108.6525,81.4405
2021-04-30,395.3028,330.081,165.66,108.5841,81.4494
2021-05-03,396.1554,328.3231,167.81,108.8536,81.4494
2021-05-04,393.7114,322.4147,166.58,109.1025,81.4405
2021-05-05,393.8346,321.3306,167.27,109.5919,81.4494
2021-05-06,396.9795,323.7526,170.06,109.4631,81.4494
2021-05-07,399.8688,326.3797,171.59,109.6949,81.4405
2021-05-10,395.9091,318.1372,172.11,109.7464,81.4405
2021-05-11,392.3757,317.6977,172.14,109.4545,81.4405
2021-05-12,384.0396,309.4747,170.43,109.2657,81.4316
2021-05-13,388.6529,311.8674,171.13,109.2914,81.4316
2021-05-14,394.6208,318.7524,172.69,109.6778,81.4316
2021-05-17,393.6167,316.8187,174.7,109.8924,81.4405
2021-05-18,390.2254,314.68,175.04,109.7293,81.4405
2021-05-19,389.2023,315.0413,175.16,108.9823,81.4316
2021-05-20,393.3893,321.1353,175.96,109.1111,81.4316
2021-05-21,393.0673,319.3579,176.04,109.3086,81.4405
2021-05-24,397.0743,324.7292,176.35,109.5747,81.4316
2021-05-25,396.1933,325.1784,177.95,109.8838,81.4316
2021-05-26,396.9795,326.3113,177.64,109.6348,81.4316
2021-05-27,397.1879,325.0905,177.71,109.6262,81.4405
2021-05-28,397.8984,326.116,178.38,109.6949,81.4405
2021-05-31,397.8984,326.116,178.38,109.6949,81.4405
2021-06-01,397.5479,325.0319,177.9,110.0132,81.4316
2021-06-02,398.1731,325.6667,178.77,109.8751,81.4316
2021-06-03,396.6954,322.2779,175.27,109.5039,81.4316
2021-06-04,400.3235,327.7469,177.16,110.0305,81.4405
2021-06-07,399.9351,328.7235,177.87,109.7888,81.4227
2021-06-08,400.0203,328.8798,177.32,109.901,81.4227
2021-06-09,399.4235,328.9579,176.98,109.9096,81.4227
2021-06-10,401.2802,332.3857,177.74,110.4793,81.4227
2021-06-11,401.9433,333.2549,175.74,110.1944,81.4316
2021-06-14,402.8433,336.4484,174.71,110.134,81.4227
2021-06-15,402.1044,334.2511,174.05,110.3153,81.4227
2021-06-16,399.8593,333.0303,171.11,109.3141,81.4316
2021-06-17,399.7267,337.259,165.85,109.7284,81.4227
2021-06-18,394.3517,334.6124,164.93,109.7715,81.4316
2021-06-21,399.9972,336.6894,166.95,109.5816,81.4227
2021-06-22,402.1357,339.8279,166.25,110.1858,81.4227
2021-06-23,401.6509,339.9941,166.14,110.2117,81.4227
2021-06-24,404.027,342.0962,166.04,110.0046,81.4316
2021-06-25,405.4622,341.6758,166.59,110.1168,81.4316
2021-06-28,406.2795,345.8311,166.58,110.2808,81.4227
2021-06-29,406.4981,347.0826,164.83,110.3412,81.4227
2021-06-30,406.8403,346.5351,165.63,110.4879,81.4227
2021-07-01,409.0928,346.672,166.2,110.5945,81.4316
2021-07-02,412.2197,350.6513,167.29,111.0636,81.4227
2021-07-05,412.2197,350.6513,167.29,111.0636,81.4227
2021-07-06,411.4689,352.1668,168.12,111.3503,81.4138
2021-07-07,412.923,352.9099,168.76,111.2721,81.4138
2021-07-08,409.5585,350.7784,168.65,111.1244,81.4227
2021-07-09,413.9305,352.9685,169.21,111.1418,81.4227
2021-07-12,415.4131,354.3471,169,111.4372,81.4227
2021-07-13,413.997,354.3471,169.22,111.4372,81.4227
2021-07-14,414.6148,354.9827,171.04,111.7326,81.4138
2021-07-15,413.1986,352.4895,171.07,112.0714,81.4227
2021-07-16,409.9577,349.6345,169.41,112.0714,81.4227
2021-07-19,403.9035,346.7698,169.61,112.1148,81.4138
2021-07-20,409.6916,350.798,169.39,112.0975,81.4138
2021-07-21,413.0086,353.5063,168.76,111.8108,81.4138
2021-07-22,413.8734,355.8431,169.09,112.1235,81.4227
2021-07-23,418.1314,359.9984,168.56,112.6274,81.4138
2021-07-26,419.1578,360.2819,168.16,113.1139,81.4227
2021-07-27,417.2475,356.3124,168.44,113.0879,81.4138
2021-07-28,417.0764,357.6812,169.29,113.4701,81.4138
2021-07-29,418.8062,358.3167,171.17,113.2703,81.4227
2021-07-30,416.7723,356.4492,169.82,113.444,81.4138
2021-08-02,415.8979,356.4786,169.61,113.4848,81.4138
2021-08-03,419.2814,358.6393,169.49,113.5897,81.4138
2021-08-04,417.219,359.1575,169.53,113.3712,81.4138
2021-08-05,419.8611,361.4356,168.86,112.9692,81.4138
2021-08-06,420.555,359.8517,164.64,112.7158,81.4227
2021-08-09,420.2128,360.5166,161.72,112.5147,81.4227
2021-08-10,420.7355,358.6687,161.77,112.6196,81.4138
2021-08-11,421.781,358.0527,164,112.8032,81.4138
2021-08-12,423.0451,359.3433,164.04,112.7158,81.4138
2021-08-13,423.8149,360.6046,166.39,113.0042,81.4227
2021-08-16,424.8129,360.761,167.22,113.1178,81.4049
2021-08-17,422.0281,357.5834,166.97,112.8119,81.4049
2021-08-18,417.409,354.1418,167.1,112.8294,81.4049
2021-08-19,418.0553,355.8528,166.61,112.8731,81.4227
2021-08-20,421.3818,359.5389,166.7,112.5235,81.4227
2021-08-23,425.0885,364.9163,168.73,112.7857,81.4049
2021-08-24,425.7633,366.0309,168.65,112.7857,81.4049
2021-08-25,426.6567,366.4514,167.48,112.742,81.4049
2021-08-26,424.1381,364.1244,167.67,112.7595,81.4138
2021-08-27,427.9303,367.6637,170.19,113.6072,81.4138
2021-08-30,429.8121,371.7897,169.35,113.5897,81.4138
2021-08-31,429.1753,371.4867,169.69,113.2576,81.4049
2021-09-01,429.4034,372.1026,169.7,113.3067,81.4049
2021-09-02,430.7245,371.9266,169.25,113.3507,81.4227
2021-09-03,430.62,373.0706,171.06,113.1923,81.4049
2021-09-06,430.62,373.0706,171.06,113.1923,81.4049
2021-09-07,429.0803,373.5985,167.71,112.9107,81.4049
2021-09-08,428.5576,372.2982,167.29,113.3683,81.4049
2021-09-09,426.7232,371.0173,168.03,113.9668,81.4049
2021-09-10,423.3587,368.2015,167.18,113.65,81.4138
2021-09-13,424.4422,367.9473,167.74,113.65,81.4138
2021-09-14,422.1517,366.9011,168.82,113.7116,81.4049
2021-09-15,425.6778,369.629,167.83,113.7732,81.4049
2021-09-16,425.003,369.8832,164.03,113.5884,81.4138
2021-09-17,420.8763,365.503,163.77,113.2627,81.4049
2021-09-20,413.8585,357.9588,164.94,113.3683,81.4138
2021-09-21,413.4676,358.3992,166.04,113.2891,81.4049
2021-09-22,417.5009,361.7468,165.42,113.1747,81.4049
2021-09-23,422.5735,365.0847,163.51,112.7699,81.4138
2021-09-24,423.2696,365.4272,163.3,112.4883,81.4049
2021-09-27,422.0587,362.5103,163.64,112.5411,81.4049
2021-09-28,413.5534,352.2522,162.05,112.2947,81.4049
2021-09-29,414.2495,351.6747,161.32,112.3563,81.4138
2021-09-30,409.1864,350.3826,164.22,112.3739,81.4138
2021-10-01,414.0492,352.5556,164.59,112.8597,81.4138
2021-10-04,408.7096,345.1556,165.36,112.8509,81.396
2021-10-05,412.9622,349.8149,164.59,112.9657,81.4049
2021-10-06,414.6785,352.0564,165.03,112.9039,81.4049
2021-10-07,418.2637,355.2865,164.16,112.8067,81.4049
2021-10-08,417.5009,353.5149,164.23,112.8332,81.4049
2021-10-11,414.4783,350.8035,163.92,112.7626,81.4049
2021-10-12,413.4581,349.58,164.66,112.9745,81.4049
2021-10-13,414.9455,352.3794,167.59,113.4867,81.4049
2021-10-14,421.9252,358.8691,168,113.7074,81.396
2021-10-15,425.1385,361.1302,165.33,113.522,81.4049
2021-10-18,426.3971,364.7616,164.92,113.2836,81.396
2021-10-19,429.6867,367.5219,165.45,113.0098,81.396
2021-10-20,431.3744,367.0423,166.9,113.2129,81.396
2021-10-21,432.4995,369.2838,166.75,113.469,81.396
2021-10-22,432.0514,366.1809,167.77,113.6986,81.396
2021-10-25,434.3684,369.9299,168.93,113.9723,81.4049
2021-10-26,434.7593,371.0947,167.68,114.3697,81.3871
2021-10-27,432.8332,371.9561,168.12,114.9083,81.3871
2021-10-28,437.0096,376.0867,168.08,113.9105,81.4049
2021-10-29,437.8963,377.9367,166.65,113.6191,81.4049
2021-11-01,438.6496,379.2288,167.52,113.1704,81.4049
2021-11-02,440.4231,380.8145,167.16,113.6211,81.3871
2021-11-03,443.112,384.8571,165.77,113.462,81.3871
2021-11-04,445.2002,389.7904,167.65,114.2133,81.396
2021-11-05,446.7449,390.1623,169.84,114.6111,81.396
2021-11-08,447.1263,389.6338,170.45,114.9911,81.4049
2021-11-09,445.6483,386.9518,171.29,115.6629,81.3871
2021-11-10,442.0632,381.2647,173.15,115.3093,81.3871
2021-11-11,442.2062,382.3219,174.12,115.2916,81.396
2021-11-12,445.5434,386.3449,174.45,115.274,81.396
2021-11-15,445.696,386.2568,174.18,115.2916,81.396
2021-11-16,447.46,389.0073,172.92,115.1237,81.3871
2021-11-17,446.373,389.2129,174.5,115.3535,81.3871
2021-11-18,447.8891,393.2456,173.94,115.4242,81.396
2021-11-19,447.0881,395.4382,172.61,115.2121,81.396
2021-11-22,445.8295,390.8475,168.74,114.284,81.396
2021-11-23,446.4207,389.066,167.28,113.8421,81.3871
2021-11-24,447.6125,390.3189,167.12,114.1956,81.396
2021-11-25,447.6125,390.3189,167.12,114.1956,81.396
2021-11-26,437.6294,382.919,166.85,114.7613,81.3871
2021-11-29,442.9976,391.2292,166.62,114.4962,81.396
2021-11-30,434.3779,385.4835,165.5,114.6022,81.3871
2021-12-01,429.5532,378.9253,166.16,114.2451,81.396
2021-12-02,436.1324,381.6563,165.24,114.5815,81.396
2021-12-03,432.3374,375.0198,166.63,114.8204,81.3871
2021-12-06,437.4577,378.0248,166.22,114.2982,81.3871
2021-12-07,446.5065,389.4086,166.81,114.4841,81.3871
2021-12-08,447.6888,391.1509,166.9,114.2894,81.396
2021-12-09,444.6662,385.3954,165.88,113.8202,81.3871
2021-12-10,448.8521,389.5848,166.58,113.8114,81.396
2021-12-13,444.876,383.9565,167,113.9265,81.396
2021-12-14,441.8152,379.9825,165.44,113.5635,81.396
2021-12-15,448.7186,388.6451,166.15,113.6609,81.396
2021-12-16,444.7616,378.6513,168.16,113.8966,81.3871
2021-12-17,440.0451,376.7621,167.8,113.9055,81.396
2021-12-20,435.3659,373.1125,167.09,113.8431,81.3871
2021-12-21,443.0975,381.4629,167.02,114.0925,81.3782
2021-12-22,447.5279,386.1085,168.59,114.4576,81.3782
2021-12-23,450.3125,389.0194,168.97,114.1994,81.3782
2021-12-24,450.3125,389.0194,168.97,114.1994,81.3782
2021-12-27,456.6854,395.4488,169.37,114.5823,81.3871
2021-12-28,456.3122,393.616,168.64,114.5111,81.3782
2021-12-29,456.8959,393.5572,168.59,114.609,81.3782
2021-12-30,455.6328,392.3811,169.8,115.2057,81.3871
2021-12-31,454.4845,389.9309,170.96,115.0632,81.3871
2022-01-03,457.116,393.6847,168.33,114.4042,81.3782
2022-01-04,456.9629,388.5784,169.57,113.9678,81.3871
2022-01-05,448.1882,376.6408,169.06,113.0416,81.3871
2022-01-06,447.7672,376.3762,166.99,112.5518,81.3871
2022-01-07,445.9969,372.299,167.75,112.4182,81.3871
2022-01-10,445.4419,372.544,168.26,112.5607,81.3782
2022-01-11,449.4991,378.1403,170.29,113.3444,81.3693
2022-01-12,450.7144,379.6399,170.74,112.6141,81.3782
2022-01-13,444.5042,370.1428,170.16,112.6409,81.3871
2022-01-14,444.686,372.446,169.67,112.1332,81.3871
2022-01-17,444.686,372.446,169.67,112.1332,81.3871
2022-01-18,436.8108,363.1743,169.39,111.5989,81.3693
2022-01-19,432.2751,359.1853,172.08,111.3673,81.3871
2022-01-20,427.4907,354.52,171.65,111.5009,81.3871
2022-01-21,419.0987,344.6897,171.09,112.1956,81.3782
2022-01-24,420.8785,346.2676,172.03,112.4538,81.3871
2022-01-25,415.74,338.2407,172.58,112.2579,81.3693
2022-01-26,414.697,337.7114,169.79,111.5454,81.3782
